Grip,Link,Strike,Type,Tot Damage,Atk Spd,Crit %,Stat %
Seekalla,Vargeet Ruhang,Dehtat,polearm,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Dokrahm,heavy blade,78.0,61.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Kronsh,polearm,96.0,52.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Mewan,polearm,96.0,52.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Ooltha,staff,82.0,56.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Plague Keewar,staff,89.0,54.0,0.25,0.18
Seekalla,Vargeet Ruhang,Plague Kripath,polearm,80.0,58.0,0.29000000000000004,0.13999999999999999
Seekalla,Vargeet Ruhang,Rabvee,hammer,96.0,52.0,0.25,0.13999999999999999
Seekalla,Vargeet Ruhang,Sepfahn,staff,82.0,56.0,0.27,0.16
Shtung,Ekwana II Jai,Balla,staff,92.0,57.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Cyath,polearm,96.0,52.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Dehtat,polearm,92.0,57.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Dokrahm,heavy blade,92.0,57.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Kronsh,polearm,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Mewan,polearm,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Ooltha,staff,96.0,52.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Plague Keewar,staff,103.0,50.0,0.09999999999999999,0.36
Shtung,Ekwana II Jai,Plague Kripath,polearm,94.0,54.0,0.14,0.32
Shtung,Ekwana II Jai,Rabvee,hammer,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Jai,Sepfahn,staff,96.0,52.0,0.12000000000000001,0.34
Shtung,Ekwana II Ruhang,Balla,staff,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Cyath,polearm,114.0,43.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Dehtat,polearm,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Dokrahm,heavy blade,110.0,48.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Kronsh,polearm,128.0,39.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Mewan,polearm,128.0,39.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Ooltha,staff,114.0,43.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Plague Keewar,staff,121.0,41.0,0.09999999999999999,0.36
Shtung,Ekwana II Ruhang,Plague Kripath,polearm,112.0,45.0,0.14,0.32
Shtung,Ekwana II Ruhang,Rabvee,hammer,128.0,39.0,0.09999999999999999,0.32
Shtung,Ekwana II Ruhang,Sepfahn,staff,114.0,43.0,0.12000000000000001,0.34
Shtung,Ekwana Jai II,Balla,staff,88.0,62.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Cyath,polearm,92.0,57.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Dehtat,polearm,88.0,62.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Dokrahm,heavy blade,88.0,62.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Kronsh,polearm,106.0,53.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Mewan,polearm,106.0,53.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Ooltha,staff,92.0,57.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Plague Keewar,staff,99.0,55.0,0.13999999999999999,0.29000000000000004
Shtung,Ekwana Jai II,Plague Kripath,polearm,90.0,59.0,0.18,0.25
Shtung,Ekwana Jai II,Rabvee,hammer,106.0,53.0,0.13999999999999999,0.25
Shtung,Ekwana Jai II,Sepfahn,staff,92.0,57.0,0.16,0.27
Shtung,Ekwana Jai,Balla,staff,92.0,57.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Cyath,polearm,96.0,52.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Dehtat,polearm,92.0,57.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Dokrahm,heavy blade,92.0,57.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Kronsh,polearm,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Mewan,polearm,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Ooltha,staff,96.0,52.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Plague Keewar,staff,103.0,50.0,0.13999999999999999,0.29000000000000004
Shtung,Ekwana Jai,Plague Kripath,polearm,94.0,54.0,0.18,0.25
Shtung,Ekwana Jai,Rabvee,hammer,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Jai,Sepfahn,staff,96.0,52.0,0.16,0.27
Shtung,Ekwana Ruhang II,Balla,staff,124.0,44.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Cyath,polearm,128.0,39.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Dehtat,polearm,124.0,44.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Dokrahm,heavy blade,124.0,44.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Kronsh,polearm,142.0,35.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Mewan,polearm,142.0,35.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Ooltha,staff,128.0,39.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Plague Keewar,staff,135.0,37.0,0.13999999999999999,0.29000000000000004
Shtung,Ekwana Ruhang II,Plague Kripath,polearm,126.0,41.0,0.18,0.25
Shtung,Ekwana Ruhang II,Rabvee,hammer,142.0,35.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang II,Sepfahn,staff,128.0,39.0,0.16,0.27
Shtung,Ekwana Ruhang,Balla,staff,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Cyath,polearm,114.0,43.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Dehtat,polearm,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Dokrahm,heavy blade,110.0,48.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Kronsh,polearm,128.0,39.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Mewan,polearm,128.0,39.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Ooltha,staff,114.0,43.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Plague Keewar,staff,121.0,41.0,0.13999999999999999,0.29000000000000004
Shtung,Ekwana Ruhang,Plague Kripath,polearm,112.0,45.0,0.18,0.25
Shtung,Ekwana Ruhang,Rabvee,hammer,128.0,39.0,0.13999999999999999,0.25
Shtung,Ekwana Ruhang,Sepfahn,staff,114.0,43.0,0.16,0.27
Shtung,Jai II,Balla,staff,88.0,62.0,0.18,0.18
Shtung,Jai II,Cyath,polearm,92.0,57.0,0.18,0.18
Shtung,Jai II,Dehtat,polearm,88.0,62.0,0.18,0.18
Shtung,Jai II,Dokrahm,heavy blade,88.0,62.0,0.18,0.18
Shtung,Jai II,Kronsh,polearm,106.0,53.0,0.18,0.18
Shtung,Jai II,Mewan,polearm,106.0,53.0,0.18,0.18
Shtung,Jai II,Ooltha,staff,92.0,57.0,0.18,0.18
Shtung,Jai II,Plague Keewar,staff,99.0,55.0,0.18,0.22
Shtung,Jai II,Plague Kripath,polearm,90.0,59.0,0.22,0.18
Shtung,Jai II,Rabvee,hammer,106.0,53.0,0.18,0.18
Shtung,Jai II,Sepfahn,staff,92.0,57.0,0.2,0.2
Shtung,Jai,Balla,staff,92.0,57.0,0.18,0.18
Shtung,Jai,Cyath,polearm,96.0,52.0,0.18,0.18
Shtung,Jai,Dehtat,polearm,92.0,57.0,0.18,0.18
Shtung,Jai,Dokrahm,heavy blade,92.0,57.0,0.18,0.18
Shtung,Jai,Kronsh,polearm,110.0,48.0,0.18,0.18
Shtung,Jai,Mewan,polearm,110.0,48.0,0.18,0.18
Shtung,Jai,Ooltha,staff,96.0,52.0,0.18,0.18
Shtung,Jai,Plague Keewar,staff,103.0,50.0,0.18,0.22
Shtung,Jai,Plague Kripath,polearm,94.0,54.0,0.22,0.18
Shtung,Jai,Rabvee,hammer,110.0,48.0,0.18,0.18
Shtung,Jai,Sepfahn,staff,96.0,52.0,0.2,0.2
Shtung,Ruhang II,Balla,staff,124.0,44.0,0.18,0.18
Shtung,Ruhang II,Cyath,polearm,128.0,39.0,0.18,0.18
Shtung,Ruhang II,Dehtat,polearm,124.0,44.0,0.18,0.18
Shtung,Ruhang II,Dokrahm,heavy blade,124.0,44.0,0.18,0.18
Shtung,Ruhang II,Kronsh,polearm,142.0,35.0,0.18,0.18
Shtung,Ruhang II,Mewan,polearm,142.0,35.0,0.18,0.18
Shtung,Ruhang II,Ooltha,staff,128.0,39.0,0.18,0.18
Shtung,Ruhang II,Plague Keewar,staff,135.0,37.0,0.18,0.22
Shtung,Ruhang II,Plague Kripath,polearm,126.0,41.0,0.22,0.18
Shtung,Ruhang II,Rabvee,hammer,142.0,35.0,0.18,0.18
Shtung,Ruhang II,Sepfahn,staff,128.0,39.0,0.2,0.2
Shtung,Ruhang,Balla,staff,110.0,48.0,0.18,0.18
Shtung,Ruhang,Cyath,polearm,114.0,43.0,0.18,0.18
Shtung,Ruhang,Dehtat,polearm,110.0,48.0,0.18,0.18
Shtung,Ruhang,Dokrahm,heavy blade,110.0,48.0,0.18,0.18
Shtung,Ruhang,Kronsh,polearm,128.0,39.0,0.18,0.18
Shtung,Ruhang,Mewan,polearm,128.0,39.0,0.18,0.18
Shtung,Ruhang,Ooltha,staff,114.0,43.0,0.18,0.18
Shtung,Ruhang,Plague Keewar,staff,121.0,41.0,0.18,0.22
Shtung,Ruhang,Plague Kripath,polearm,112.0,45.0,0.22,0.18
Shtung,Ruhang,Rabvee,hammer,128.0,39.0,0.18,0.18
Shtung,Ruhang,Sepfahn,staff,114.0,43.0,0.2,0.2
Shtung,Vargeet II Jai,Balla,staff,92.0,57.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Cyath,polearm,96.0,52.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Dehtat,polearm,92.0,57.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Dokrahm,heavy blade,92.0,57.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Kronsh,polearm,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Mewan,polearm,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Ooltha,staff,96.0,52.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Plague Keewar,staff,103.0,50.0,0.32,0.14
Shtung,Vargeet II Jai,Plague Kripath,polearm,94.0,54.0,0.36,0.09999999999999999
Shtung,Vargeet II Jai,Rabvee,hammer,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Jai,Sepfahn,staff,96.0,52.0,0.34,0.12000000000000001
Shtung,Vargeet II Ruhang,Balla,staff,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Cyath,polearm,114.0,43.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Dehtat,polearm,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Dokrahm,heavy blade,110.0,48.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Kronsh,polearm,128.0,39.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Mewan,polearm,128.0,39.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Ooltha,staff,114.0,43.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Plague Keewar,staff,121.0,41.0,0.32,0.14
Shtung,Vargeet II Ruhang,Plague Kripath,polearm,112.0,45.0,0.36,0.09999999999999999
Shtung,Vargeet II Ruhang,Rabvee,hammer,128.0,39.0,0.32,0.09999999999999999
Shtung,Vargeet II Ruhang,Sepfahn,staff,114.0,43.0,0.34,0.12000000000000001
Shtung,Vargeet Jai II,Balla,staff,88.0,62.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Cyath,polearm,92.0,57.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Dehtat,polearm,88.0,62.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Dokrahm,heavy blade,88.0,62.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Kronsh,polearm,106.0,53.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Mewan,polearm,106.0,53.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Ooltha,staff,92.0,57.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Plague Keewar,staff,99.0,55.0,0.25,0.18
Shtung,Vargeet Jai II,Plague Kripath,polearm,90.0,59.0,0.29000000000000004,0.13999999999999999
Shtung,Vargeet Jai II,Rabvee,hammer,106.0,53.0,0.25,0.13999999999999999
Shtung,Vargeet Jai II,Sepfahn,staff,92.0,57.0,0.27,0.16
Shtung,Vargeet Jai,Balla,staff,92.0,57.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Cyath,polearm,96.0,52.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Dehtat,polearm,92.0,57.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Dokrahm,heavy blade,92.0,57.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Kronsh,polearm,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Mewan,polearm,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Ooltha,staff,96.0,52.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Plague Keewar,staff,103.0,50.0,0.25,0.18
Shtung,Vargeet Jai,Plague Kripath,polearm,94.0,54.0,0.29000000000000004,0.13999999999999999
Shtung,Vargeet Jai,Rabvee,hammer,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Jai,Sepfahn,staff,96.0,52.0,0.27,0.16
Shtung,Vargeet Ruhang II,Balla,staff,124.0,44.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Cyath,polearm,128.0,39.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Dehtat,polearm,124.0,44.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Dokrahm,heavy blade,124.0,44.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Kronsh,polearm,142.0,35.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Mewan,polearm,142.0,35.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Ooltha,staff,128.0,39.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Plague Keewar,staff,135.0,37.0,0.25,0.18
Shtung,Vargeet Ruhang II,Plague Kripath,polearm,126.0,41.0,0.29000000000000004,0.13999999999999999
Shtung,Vargeet Ruhang II,Rabvee,hammer,142.0,35.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang II,Sepfahn,staff,128.0,39.0,0.27,0.16
Shtung,Vargeet Ruhang,Balla,staff,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Cyath,polearm,114.0,43.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Dehtat,polearm,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Dokrahm,heavy blade,110.0,48.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Kronsh,polearm,128.0,39.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Mewan,polearm,128.0,39.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Ooltha,staff,114.0,43.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Plague Keewar,staff,121.0,41.0,0.25,0.18
Shtung,Vargeet Ruhang,Plague Kripath,polearm,112.0,45.0,0.29000000000000004,0.13999999999999999
Shtung,Vargeet Ruhang,Rabvee,hammer,128.0,39.0,0.25,0.13999999999999999
Shtung,Vargeet Ruhang,Sepfahn,staff,114.0,43.0,0.27,0.16
